text,label
ఈ ప్రజల కష్టాలు తినే మరియు మరచిపోయే మరో వాయ్యూరిస్టిక్ దృశ్యంగా మారుతుంది.,neg
"కొన్ని శరీరం తరచుగా టీవీ షో బ్లైండ్ డేట్ యొక్క ఎపిసోడ్ లాగా కనిపిస్తుంది, తక్కువ సాంకేతికంగా నైపుణ్యం మరియు పాప్-అప్ వ్యాఖ్యలు లేకుండా.",neg
"చెడ్డ సంస్థ సంవత్సరంలో అత్యంత మోరోనిక్ స్క్రీన్ ప్లేలలో ఒకటి, రంధ్రాలతో నిండి ఉంది, అవి వెతకని వారికి కూడా స్పష్టంగా కనిపిస్తాయి.",neg
పూర్వీకులు మమ్మీ మరియు మమ్మీ రిటర్న్స్ తేలు రాజు పక్కన మేధో కళాఖండాలుగా నిలుస్తాయి.,neg
"ఒక నిష్క్రియాత్మక చిత్రం, నగరం ఒప్పుకోలుపై సంభాషణ సరిహద్దు.",neg
"పిల్లలు బహుశా మొత్తం తినవచ్చు, చాలా మంది పెద్దలు ప్లాట్ కంటే ముందు ఉంటారు.",neg
దాని ఏకపక్షత. . . ప్రచారంతో సరసాలు.,neg
"కాథరిన్ బిగెలో నుండి నక్షత్రాలు మరియు దిశల ఆకట్టుకునే జాబితా ఉన్నప్పటికీ, నీటి బరువు అణచివేతగా భారీగా ఉంటుంది.",neg
మేము క్లైన్ యొక్క ఇతర పనిని ఇష్టపడ్డాము కాని రోలర్‌బాల్ మాకు చలిని మిగిల్చింది.,neg
"వారు ఈ సినిమాను తెరవడానికి ముందే సమీక్షకులకు చూపించడానికి భయపడ్డారు, వారు సంపాదించాలని భావించిన చెడు సమీక్షలకు భయపడ్డారు. వారు సరైనవారు.",neg
"డ్రాగన్‌ఫ్లైలో కనిపించే ఏమైనా ఓదార్పుని అందుకున్నందుకు ఎవరినైనా మోసగించడం చిలిపిగా ఉంటుంది, అయినప్పటికీ భయంకరమైన, సిగ్గు లేకుండా మానిప్యులేటివ్ మరియు కంట్రిబ్యూటెడ్, మరియు పూర్తిగా నమ్మకంతో లేకపోవడం తప్ప ఈ చిత్రాన్ని కనుగొనడం అసాధ్యం.",neg
"ఈ విషయంపై కొత్త అంతర్దృష్టిని ఇవ్వదు, లేదా దాని పాత్రలు జీవితానికి సరిగ్గా వసంతం చేయవు.",neg
"నోహే మంచి 'పరిచయ' డాక్యుమెంటరీని చేసాడు, కాని అతను ప్రేక్షకుడిగా భావిస్తాడు మరియు పాల్గొనేవాడు కాదు.",neg
"జ్ఞాపకశక్తి మరియు విచారం గురించి ఒక రెవెరీగా స్పష్టంగా రూపొందించబడింది, కానీ మీరు చింతిస్తున్న ఏకైక విషయం దాని ద్వారా కూర్చున్న అనుభవాన్ని గుర్తుంచుకోవడం.",neg
"అసమాన నిష్పత్తిలో 94 నిమిషాల వ్యంగ్యం, రచయిత-దర్శకుడు పార్కర్ పురాణ తెలివి యొక్క క్లాసిక్ పొరపాటు గుర్తింపు ప్రహసనాన్ని క్రూరంగా శ్రమించిన మరియు పనికిరాని హోకుమ్‌గా మార్చడానికి తన మార్గం నుండి బయటపడినట్లు తెలుస్తోంది.",neg
